company,Date,ROE(%),EPS
8099,2006,20.85,2.97
8099,2005,24.24,3.27
8099,2004,16.49,2.12
8099,2003,23.57,3.16
8099,2002,29.23,3.91
8099,2001,29.41,3.59
8099,2000,,2
8101,2016,-47.43,-3.73
8101,2015,-8.52,-0.87
8101,2014,4.31,0.45
8101,2013,5.73,0.41
8101,2012,-12.15,-1.16
8101,2011,10.17,1.07
8101,2010,2.84,0.28
8101,2009,0.61,0.06
8101,2008,-15.72,-1.65
8101,2007,-13.54,-1.71
8101,2006,7.41,1.01
8101,2005,0.26,0.03
8101,2004,14.84,2.14
8101,2003,31.64,4
8101,2002,-6.5,-0.46
8101,2001,-17.71,-2.16
8101,2000,-5.69,-0.87
8103,2016,10.19,3
8103,2015,3.86,1.21
8103,2014,17.01,5.18
8103,2013,13.59,3.67
8103,2012,17.66,4.47
8103,2011,19.5,4.62
8103,2010,22.69,4.92
8103,2009,15.21,3.09
8103,2008,15.61,3.21
8103,2007,25.72,5.21
8103,2006,21.82,4.13
8103,2005,25.21,4.46
8103,2004,24.61,3.61
8103,2003,26.7,3.93
8103,2002,35.93,5.01
8103,2001,12.58,1.46
8103,2000,13.45,1.74
8105,2016,8.05,1.43
8105,2015,5.97,1.01
8105,2014,1.21,0.2
8105,2013,-8.24,-1.36
8105,2012,-7.88,-1.42
8105,2011,-7.32,-1.41
8105,2010,-3.92,-0.79
8105,2009,-4.42,-0.95
8105,2008,3.94,0.76
8105,2007,11.59,2.38
8105,2006,17.81,2.52
8105,2005,23.44,3.15
8105,2004,15.87,1.97
8105,2003,2.9,0.33
8105,2002,4.3,0.47
8105,2001,-13.64,-1.57
8105,2000,-5.6,-0.53
8107,2016,13.72,-0.21
8107,2015,7.99,0.69
8107,2014,10.21,1.12
8107,2013,-72.52,-8.5
8107,2012,-6.89,-1.06
8107,2011,-0.94,-0.15
8107,2010,6.34,1
8107,2009,-14.78,-1.9
8107,2008,7.18,2.03
8107,2007,8.92,1.18
8107,2006,-8.01,-0.92
8107,2005,14.91,2.16
8107,2004,19.7,2.13
8107,2003,-6.06,-0.6
8107,2002,-20.52,-1.52
8107,2001,-15.95,-1.39
8107,2000,-23.72,-2.74
8109,2016,25.96,5.38
8109,2015,27.88,5.54
8109,2014,28.97,5.31
8109,2013,27.29,4.36
8109,2012,17.97,2.78
8109,2011,26.89,3.95
8109,2010,24.77,3.74
8109,2009,20.53,2.97
8109,2008,30.65,4.28
8109,2007,28.5,4.01
8109,2006,30.28,3.94
8109,2005,12.03,1.41
8109,2004,15.32,1.77
8109,2003,19.85,2.32
8109,2002,1.55,0.16
8109,2001,2.84,0.27
8109,2000,22.47,2.73
8110,2016,5.59,0.93
8110,2015,1.85,0.29
8110,2014,11.96,1.76
8110,2013,4.86,0.65
8110,2012,-3.42,-0.46
8110,2011,1.61,0.22
8110,2010,13.68,1.91
8110,2009,4.52,0.45
8110,2008,-0.84,0.15
8110,2007,9.74,1.94
8110,2006,14.38,1.83
8110,2005,8.98,1.29
8110,2004,5.31,0.46
8110,2003,0.35,0.03
8110,2002,-21.91,-2.07
8110,2001,-9.74,-1.86
8110,2000,10.11,1.31
8111,2016,-4.53,-0.41
8111,2015,-7.87,-0.78
8111,2014,-9.01,-0.99
8111,2013,-8.56,-0.77
8111,2012,-18.44,-1.93
8111,2011,-19.18,-2.19
8111,2010,2.67,0.36
8111,2009,1.66,0.37
8111,2008,-15.23,-1.97
8111,2007,6.14,0.84
8111,2006,12.32,1.69
8111,2005,18.67,2.64
8111,2004,19.78,2.46
8111,2003,23.92,3.04
8111,2002,15.56,2.05
8111,2001,15.87,1.81
8111,2000,19.28,2.42
8112,2016,20.52,3.7
8112,2015,8.43,1.2
8112,2014,8.42,1.29
8112,2013,3.33,0.68
8112,2012,3.32,0.64
8112,2011,7.33,1.37
8112,2010,11.03,2.01
8112,2009,8.39,1.7
8112,2008,-1.08,-0.2
8112,2007,3.74,0.68
8112,2006,1.98,0.4
8112,2005,11.47,2.22
8112,2004,11.68,2.33
8112,2003,11.93,2.49
8112,2002,6.15,1.03
8112,2001,5.54,0.88
8112,2000,21.08,4.9
8114,2016,29.58,9.34
8114,2015,35.09,9.12
8114,2014,36.55,8.88
8114,2013,35.65,7.81
8114,2012,29.14,5.98
8114,2011,27.92,5.25
8114,2010,32.79,5.42
8114,2009,19.38,3.26
8114,2008,25.11,5.09
8114,2007,37.73,8.37
8114,2006,41.09,8.44
8114,2005,47.81,9.4
8114,2004,38.44,6.12
8114,2003,26.07,3.62
8114,2002,14.7,2.28
8114,2001,13.71,2.04
8114,2000,1.45,0.21
8121,2016,-26.85,-3.13
8121,2015,-15.48,-2.3
8121,2014,-3.51,-0.55
8121,2013,-5.19,-0.75
8121,2012,-1.71,0.01
8121,2011,14.19,2.99
8121,2010,33.08,6.62
8121,2009,-10.33,-1.17
8121,2008,0.8,0.16
8121,2007,8.72,1.07
8121,2006,8.1,0.65
8121,2005,16.37,1.91
8121,2004,17.86,2.09
8121,2003,8.95,1.32
8121,2002,-5.27,0.01
8121,2001,18.7,2.27
8121,2000,32.9,3.42
8131,2016,10.18,2.31
8131,2015,11.8,2.55
8131,2014,9.41,1.91
8131,2013,1.33,0.26
8131,2012,3.17,0.66
8131,2011,12.65,2.69
8131,2010,17.26,3.46
8131,2009,0.91,0.17
8131,2008,12.1,2.29
8131,2007,22.15,4.11
8131,2006,25.78,4.03
8131,2005,33.33,3.26
8131,2004,5.14,0.41
8131,2003,10.5,0.76
8131,2002,5.58,0.37
8131,2001,-37.45,-2.78
8131,2000,9.36,0.88
8147,2016,10.36,2.32
8147,2015,16.64,3.51
8147,2014,16.83,2.8
8147,2013,10.75,1.64
8147,2012,13.21,2.01
8147,2011,12.51,1.77
8147,2010,15.5,1.97
8147,2009,22.53,2.56
8147,2008,-55.76,-4.03
8147,2007,-103.22,-7.02
8147,2006,1.69,0.17
8147,2005,3.73,0.37
8147,2004,1.4,0.14
8147,2003,3.54,0.22
8147,2002,-35.46,-2.64
8147,2001,-8.31,-0.76
8147,2000,3.89,0.36
8150,2016,7.19,1.78
8150,2015,9.56,2.54
8150,2014,19.8,3.87
8150,2013,15.99,2.76
8150,2012,7.97,1.33
8150,2011,1.4,0.43
8150,2010,25.54,2.85
8150,2009,-33.86,-5.26
8150,2008,-18.05,-3.88
8150,2007,20.84,4.79
8150,2006,24,4.67
8150,2005,15.68,2.38
8150,2004,18.74,2.62
8150,2003,7.48,0.97
8150,2002,-12.27,-1.43
8150,2001,-12.8,-1.7
8150,2000,15.27,2
8155,2016,12.14,3.27
8155,2015,6.97,1.81
8155,2014,11.52,3.03
8155,2013,9.73,2.24
8155,2012,16.54,3.63
8155,2011,14.14,2.61
8155,2010,12.37,2.26
8155,2009,3.06,0.52
8155,2008,-11.84,-0.83
8155,2007,-10.22,-0.81
8155,2006,,-2.5
8155,2002,-31.4,-2.81
8155,2001,-23.95,-2.73
8155,2000,-24.35,-3.54
8163,2016,5.38,1.58
8163,2015,6.88,2
8163,2014,0.89,0.24
8163,2013,0.04,0.01
8163,2012,2.54,0.7
8163,2011,1.8,0.51
8163,2010,6.51,1.81
8163,2009,9.14,2.74
8163,2008,7.85,2.5
8163,2007,25.61,7.27
8163,2006,38.62,6.85
8163,2005,14.79,3.16
8163,2004,0.54,0.07
8163,2003,-19.16,-2.88
8163,2002,-21.92,-3.91
8163,2001,-21.64,-4.55
8163,2000,10.84,2.53
8171,2016,-15.98,-1.93
8171,2015,-15.88,-2.25
8171,2014,-4.13,-0.6
8171,2013,-6.87,-1.17
8171,2012,-2.61,-0.48
8171,2011,8.68,1.6
8171,2010,19.6,3.22
8171,2009,1.19,0.15
8171,2008,0.38,0.35
8171,2007,25.34,1.59
8171,2006,10.47,0.61
8171,2005,,-2.71
8171,2002,10.05,1.08
8171,2001,-16.95,-1.41
8171,2000,-12.98,-1.24
8176,2016,-0.1,0.53
8176,2015,-1.54,0.27
8176,2014,-33.16,-2.75
8176,2013,-10.73,-1.09
8176,2012,10.29,2.29
8176,2011,17.97,2.27
8176,2010,5.49,0.66
8176,2009,25.37,1.24
8176,2008,6.39,0.08
8176,2007,9.45,0.84
8176,2006,11.99,0.99
8176,2005,1.9,0.07
8176,2004,-21.93,-2.07
8176,2003,18.37,2.14
8176,2002,-15.84,-1.82
8176,2001,1.24,0.17
8176,2000,1.85,0.23
8182,2016,3.67,0.9
8182,2015,3.87,0.96
8182,2014,5.19,1.26
8182,2013,3.43,0.8
8182,2012,0.51,0.12
8182,2011,4.58,1.09
8182,2010,8.52,2.12
8182,2009,5.75,1.35
8182,2008,10.25,2.33
8182,2007,15.11,3.26
8182,2006,14.47,2.84
8182,2005,12.83,2.33
8182,2004,10.71,1.82
8182,2003,6.8,0.94
8182,2002,-6.04,-1
8182,2001,2.08,0.32
8182,2000,8.23,1.33
8183,2016,8.27,1.03
8183,2015,-5.43,-0.68
8183,2014,4.07,0.52
8183,2013,-2.24,-0.28
8183,2012,-2.58,-0.33
8183,2011,-1.6,-0.21
8183,2010,1.81,0.24
8183,2009,-14.61,-2.19
8183,2008,-15.62,-2.67
8183,2007,1.67,0.29
8183,2006,1.27,0.22
8183,2005,7.28,1.2
8183,2004,5.45,0.93
8183,2003,9.52,1.68
8183,2002,-0.5,-0.09
8183,2001,4.99,0.89
8183,2000,6.25,1.1
8201,2016,-7.22,-1.16
8201,2015,-16.4,-2.75
8201,2014,-15.5,-3.01
8201,2013,-23.7,-5.57
8201,2012,-18.46,-5.52
8201,2011,0.21,0.07
8201,2010,0.66,0.23
8201,2009,2.41,0.89
8201,2008,2.78,1.12
8201,2007,9.62,4.17
8201,2006,10.13,4.42
8201,2005,7.92,2.64
8201,2004,3.52,1.03
8201,2003,0.75,0.22
8201,2002,1.24,0.36
8201,2001,1.69,0.49
8201,2000,7.32,2.3
8210,2016,21.57,5.01
8210,2015,19.03,4.22
8210,2014,22.06,4.52
8210,2013,15.16,2.85
8210,2012,22.62,4.01
8210,2011,23.22,3.86
8210,2010,24.39,3.83
8210,2009,21.21,3.02
8210,2008,4.1,0.53
8210,2007,18.75,2.55
8210,2006,16.78,2.3
8210,2005,14.8,2.07
8210,2004,18.42,2.65
8210,2003,12.84,1.88
8210,2002,5.29,0.74
8210,2001,4.01,0.59
8210,2000,0.75,0.12
8213,2016,7.58,3.08
8213,2015,9.08,4.02
8213,2014,14.26,5.82
8213,2013,13.54,4.46
8213,2012,19.92,6.26
8213,2011,8.42,2.8
8213,2010,13.29,3.71
8213,2009,26.24,5.92
8213,2008,15.53,3.89
8213,2007,33.05,5.5
8213,2006,31.72,4.62
8213,2005,13.7,1.63
8213,2004,18.5,2.05
8213,2003,2.02,0.2
8213,2002,-0.33,-0.03
8213,2001,-7.23,-0.6
8213,2000,0.44,0.04
8215,2016,-10.19,-1.31
8215,2015,10.96,1.58
8215,2014,26.22,3.31
8215,2013,52.81,4.42
8215,2012,-42.68,-3.38
8215,2011,-11.79,-2.18
8215,2010,7.59,0.49
8215,2009,1.82,0.21
8215,2008,-29.51,-3.49
8215,2007,22.47,3.07
8215,2006,8.94,1.14
8215,2005,-41.5,-6.27
8215,2004,6.84,1.37
8215,2003,19.45,4.6
8215,2002,6.29,1.21
8215,2001,7.55,1.57
8215,2000,-3.33,-0.56
8222,2016,7.89,1.04
8222,2015,10.45,1.26
8222,2014,5.72,0.68
8222,2013,5.63,0.67
8222,2012,5.44,0.64
8222,2011,3.25,0.38
8222,2010,1.82,0.22
8222,2009,6.7,0.76
8222,2008,8.51,0.99
8222,2007,7.56,0.84
8222,2006,8.99,0.71
8222,2005,-11.91,-0.68
8222,2004,-11.15,-0.71
8222,2003,-16.31,-1.11
8222,2002,-27.81,-2.24
8222,2001,0.36,0.03
8222,2000,-11.14,-1.13
8234,2016,9.28,1.61
8234,2015,8.08,1.4
8234,2014,22.28,3.56
8234,2013,9.43,1.38
8234,2012,13.35,2.07
8234,2011,19.52,3.1
8234,2010,14.02,2.1
8234,2009,7.7,1.12
8234,2008,17.1,2.66
8234,2007,30.36,4.49
8234,2006,24.63,3.18
8234,2005,15.23,1.79
8234,2004,3.48,0.4
8234,2003,3.88,0.43
8234,2002,-10.01,-1.14
8234,2001,-8.62,-1.08
8234,2000,21.36,3.02
8240,2016,-15.93,-6.76
8240,2015,0.18,0.01
8240,2014,4.29,2.05
8240,2013,2.18,0.95
8240,2012,7.46,3.44
8240,2011,11.71,5.41
8240,2010,15.41,6.08
8240,2009,8.79,3.28
8240,2008,1.53,0.47
8240,2007,7.8,2.96
8240,2006,28.2,9.35
8240,2005,57.8,14.01
8240,2004,54.96,8.35
8240,2003,41.68,2.01
8240,2002,44.27,-0.51
8240,2001,-50.19,-4.47
8240,2000,-16.47,-2.05
8249,2016,7.38,2.03
8249,2015,8.16,2.31
8249,2014,8.67,2.43
8249,2013,5.83,1.49
8249,2012,5.16,1.17
8249,2011,4.47,1.04
8249,2010,8.62,2.03
8249,2009,4.78,1.09
8249,2008,0.34,0.08
8249,2007,16.24,3.81
8249,2006,19.51,4.17
8249,2005,28.5,6.31
8249,2004,35.39,6.33
8249,2003,39.04,5.9
8249,2002,12.79,1.61
8249,2001,-44.51,-3.94
8249,2000,-14.15,-1.41
8255,2016,17.04,7.5
8255,2015,20.49,8.13
8255,2014,20.65,7.91
8255,2013,23.45,7.99
8255,2012,14.48,4.43
8255,2011,20.06,6
8255,2010,20.07,5.51
8255,2009,18.01,5.01
8255,2008,15.19,3.93
8255,2007,24.63,6.31
8255,2006,32.83,7.18
8255,2005,38.28,6.36
8255,2004,42.85,5.7
8255,2003,38.79,3.11
8255,2002,-5.31,-0.35
8255,2001,-24.98,-1.7
8255,2000,-42.09,-3.26
8261,2016,5.35,0.88
8261,2015,5.22,0.7
8261,2014,7.91,0.96
8261,2013,-6.05,-0.78
8261,2012,-10.28,-1.39
8261,2011,-5.37,-0.81
8261,2010,6.23,0.98
8261,2009,9.29,1.44
8261,2008,6.84,1.06
8261,2007,12.57,2.01
8261,2006,11.49,1.72
8261,2005,19.3,3.14
8261,2004,17.47,2.47
8261,2003,17.18,2.44
8261,2002,6.7,0.9
8261,2001,-1.21,-0.16
8261,2000,-6.51,-0.58
8271,2016,13.17,2.74
8271,2015,8.31,1.53
8271,2014,19.66,3.63
8271,2013,19.88,3.33
8271,2012,19.76,3.07
8271,2011,14.1,2.02
8271,2010,21.28,2.92
8271,2009,28.14,2.79
8271,2008,2.44,0.21
8271,2007,-28.15,-2.94
8271,2006,16.55,2
8271,2005,-4.13,-0.49
8271,2004,10.73,1.33
8271,2003,18.81,2.36
8271,2002,11.1,1.35
8271,2001,-33.66,-3.2
8271,2000,-59.83,-8.82
8277,2016,-13.82,-1.6
8277,2015,-10.62,-1.39
8277,2014,-4.69,-0.67
8277,2013,6.2,0.73
8277,2012,0.76,0.1
8277,2011,-24.16,-3.44
8277,2010,-37.51,-6.5
8277,2009,62.14,11.58
8277,2008,-179.76,-10.38
8277,2007,-24.75,-2.99
8277,2006,15.77,2.11
8277,2005,13.72,1.8
8277,2004,32.88,4.11
8277,2003,34.97,3.62
8277,2002,34.08,2.59
8277,2001,-32.47,-2.15
8277,2000,-94.89,-9.52
8279,2016,17.37,4.69
8279,2015,19.46,3.76
8279,2014,12.94,2.04
8279,2013,5.85,0.85
8279,2012,7.21,0.99
8279,2011,13.41,1.66
8279,2010,,1.16
8279,2003,-10.59,-0.85
8279,2002,-5.72,-0.54
8279,2001,-3.23,-0.32
8279,2000,-4.25,-0.43
8287,2016,8.3,2.05
8287,2015,7.19,1.71
8287,2014,6.62,1.54
8287,2013,9.64,2.07
8287,2012,5.57,1.09
8287,2011,18,4.12
8287,2010,19.12,4.62
8287,2009,7.65,1.42
8287,2008,0.5,0.3
8287,2007,17.7,3.27
8287,2006,14.46,2.01
8287,2005,19.89,3
8287,2004,30.24,4.53
8287,2003,31.22,3.83
8287,2002,31.03,2.79
8287,2001,-37.99,-3.61
8287,2000,10.63,1.21
8289,2016,2.15,0.48
8289,2015,3.54,0.7
8289,2014,4.63,0.9
8289,2013,3.94,0.7
8289,2012,-0.81,-0.14
8289,2011,4.98,0.99
8289,2010,10.22,1.99
8289,2009,3.3,0.71
8289,2008,5.67,1.45
8289,2007,7.59,1.59
8289,2006,10.42,1.98
8289,2005,6.15,1.12
8289,2004,8.2,1.45
8289,2003,1.73,0.27
8289,2002,-5.77,-0.97
8289,2001,6.23,1.19
8289,2000,,10.7
8291,2016,-10.91,-0.53
8291,2015,-19.3,-1.11
8291,2014,-16.36,-1.12
8291,2013,-16.66,-1.35
8291,2012,-15.28,-1.45
8291,2011,0.32,0.04
8291,2010,9.02,0.94
8291,2009,-2.18,-0.22
8291,2008,-1.19,-0.12
8291,2007,0.97,0.1
8291,2006,3.3,0.35
8291,2005,3.77,0.4
8291,2004,15.78,1.65
8291,2003,4.89,0.46
8291,2002,1.09,0.1
8291,2001,-14.1,-1.38
8291,2000,10.92,1.29
8299,2016,22.05,24.67
8299,2015,20.88,20.41
8299,2014,17.66,17.48
8299,2013,26.14,17.57
8299,2012,20.83,15
8299,2011,28.27,14.68
8299,2010,17.21,8.57
8299,2009,33.07,14.33
8299,2008,11.27,4.45
8299,2007,35.56,14.15
8299,2006,46.41,15.15
8299,2005,45.43,12.25
8299,2004,52.57,9.72
8299,2003,67.52,14.19
8299,2002,57.64,13.98
8299,2001,49.61,5.68
8299,2000,,-1.39
8341,2016,26.1,5.5
8341,2015,27.59,4.71
8341,2014,21.56,3.04
8341,2013,20.46,2.64
8341,2012,8.64,1.17
8341,2011,9.83,1.12
8341,2010,7.36,0.81
8341,2009,4.59,0.49
8341,2008,1.96,0.27
8341,2007,-1.29,0.03
8341,2006,-5.55,-0.49
8341,2005,-10.01,-1.05
8341,2004,3.56,0.23
8341,2003,6.96,0.58
8341,2002,12.86,1.55
8341,2001,13.75,1.72
8341,2000,9.01,1.1
8342,2016,31.28,6.54
8342,2015,21,4.13
8342,2014,13.96,2.65
8342,2013,17.09,3.21
8342,2012,12.62,2.21
8342,2011,6.11,1.08
8342,2010,3.72,0.73
8342,2009,6.57,1.33
8342,2008,-1.26,0.2
8342,2007,1.11,0.78
8342,2006,1.08,0.32
8342,2005,2.69,0.43
8342,2004,2.98,0.47
8342,2003,1.51,0.23
8342,2002,6.35,1.02
8342,2001,16.75,2.46
8342,2000,16.11,2.06
8349,2016,16.7,5.51
8349,2015,15.17,5.41
8349,2014,14.38,3.98
8349,2013,15.67,3.23
8349,2012,14.04,2.03
8349,2011,13.57,2.06
8349,2010,10.84,1.46
8349,2009,-3.99,-0.54
8349,2008,5.96,0.68
8349,2007,6.88,0.8
8349,2006,17.74,2.51
8349,2005,21.06,2.81
8349,2004,18.19,2.47
8349,2003,17.34,1.91
8349,2002,16.68,2.06
8349,2001,9.17,1.18
8349,2000,9.29,1.22
8354,2016,4.13,0.92
8354,2015,5.37,1.17
8354,2014,7.54,1.56
8354,2013,15.15,2.98
8354,2012,16.61,3.06
8354,2011,15.93,2.72
8354,2010,0.02,0
8354,2009,-2.11,-0.36
8354,2008,0.12,0.02
8354,2007,9.75,1.54
8354,2006,12.87,2.05
8354,2005,15.36,2.26
8354,2004,20.68,3.15
8354,2003,15.13,2.3
8354,2002,16.86,2.7
8354,2001,13.74,2.07
8354,2000,19.65,2.81
8358,2016,31.28,3.05
8358,2015,-13.71,-0.96
8358,2014,-15.79,-1.42
8358,2013,-6.26,-0.64
8358,2012,-4.29,-0.47
8358,2011,-5.68,-0.69
8358,2010,19.7,2.41
8358,2009,8.83,0.92
8358,2008,-1.96,-0.2
8358,2007,12.05,1.16
8358,2006,11.06,0.95
8358,2005,-17.99,-1.65
8358,2004,-11.5,-1.18
8358,2003,-19.97,-2.49
8358,2002,-22.09,-3.39
8358,2001,-4.04,-0.54
8358,2000,11.52,1.27
8374,2016,2.17,0.33
8374,2015,-10.31,-1.7
8374,2014,-8.36,-1.49
8374,2013,1.25,0.24
8374,2012,-0.97,-0.17
8374,2011,34.44,6.63
8374,2010,27.33,4.91
8374,2009,14.91,2.28
8374,2008,16.33,2.31
8374,2007,28.42,4.52
8374,2006,24.33,3.9
8374,2005,20.06,3.05
8374,2004,23.37,3.75
8374,2003,20.48,3.26
8374,2002,24.48,3.63
8374,2001,20.34,3.85
8374,2000,27.72,6.85
8383,2016,17.01,4.51
8383,2015,14.36,3.53
8383,2014,13.28,3.04
8383,2013,7.52,1.63
8383,2012,6.43,1.3
8383,2011,5.04,1.02
8383,2010,8.12,1.71
8383,2009,0.41,0.08
8383,2008,6.11,1.24
8383,2007,17.31,3.36
8383,2006,9.58,1.58
8383,2005,19.66,2.68
8383,2004,28.39,4.01
8383,2003,30.42,4.08
8383,2002,30.71,4.17
8383,2001,27.76,3.73
8383,2000,28.27,3.96
8390,2016,0.05,0.12
8390,2015,-8.69,-1.12
8390,2014,0.75,0.5
8390,2013,-0.92,0.1
8390,2012,5.23,1.5
8390,2011,12.08,3.2
8390,2010,13.2,2.5
8390,2009,9.72,1.87
8390,2008,11.02,1.8
8390,2007,29.51,4.38
8390,2006,22,2.73
8390,2005,10.27,1.25
8390,2004,12.65,1.47
8390,2003,12.51,1.45
8390,2002,18.55,1.84
8390,2001,19.03,1.43
8390,2000,-33.54,-1.66
8401,2016,1.39,0.2
8401,2015,5.24,0.78
8401,2014,13.61,1.97
8401,2013,-8.62,-1.17
8401,2012,9.59,1.44
8401,2011,10.3,1.61
8401,2010,18.01,2.82
8401,2009,15.72,2.53
8401,2008,14.56,2.05
8401,2007,23.72,3.12
8401,2006,25.77,3.55
8401,2005,37.54,5.01
8401,2004,27.52,4.29
8401,2003,-9.36,-1.02
8401,2002,,0.61
8403,2016,6.48,1.67
8403,2015,14.45,3.5
8403,2014,9.02,1.81
8403,2013,7.85,1.64
8403,2012,7.02,1.55
8403,2011,6.32,1.17
8403,2010,18.11,2.66
8403,2009,17.05,2.4
8403,2008,21.76,2.6
8403,2007,26.85,8.99
8403,2006,70.79,20.66
8403,2005,138.29,21.34
8403,2004,-61.99,-4.28
8403,2003,,-0.96
8404,2016,11,1.96
8404,2015,11.83,2.27
8404,2014,9.11,1.69
8404,2013,7.83,1.32
8404,2012,6.41,1.01
8404,2011,9.55,1.4
8404,2010,13.33,1.81
8404,2009,8.61,1.5
8404,2008,17.99,3.41
8404,2007,,1.08
8406,2016,15.04,16.41
8406,2015,16.31,16.95
8406,2014,16.71,15.64
8406,2013,20.3,15.67
8406,2012,23.05,12.09
8406,2011,29.12,9.52
8406,2010,31.41,6.96
8406,2009,29.63,5.2
8406,2008,,4.11
8409,2016,-14.63,-2.18
8409,2015,-1.29,-0.21
8409,2014,-18.31,-2.68
8409,2013,0.65,0.08
8409,2012,-14.19,-1.58
8409,2011,3.82,0.46
8409,2010,3.34,0.39
8409,2009,7.71,0.93
8409,2008,6.96,0.58
8409,2007,-25.28,-2.08
8409,2006,0.97,0.09
8409,2005,-21.9,-2.25
8409,2004,,1.25
8410,2016,6.74,2.37
8410,2015,-0.5,-0.18
8410,2014,16.62,5.69
8410,2013,10.95,3.42
8410,2012,7.9,2.46
8410,2011,14.62,4.07
8410,2010,13.96,3.55
8410,2009,40.96,9.55
8410,2008,47.38,9.19
8410,2007,9.24,1.65
8410,2006,19.04,2.88
8410,2005,11.56,1.43
8410,2004,,1.5
8411,2016,7.69,2.84
8411,2015,3.81,1.5
8411,2014,3.68,1.4
8411,2013,15.76,6.82
8411,2012,13.14,5.82
8411,2011,12.51,5.66
8411,2010,26.92,9.29
8411,2009,,6
8411,2008,13.36,2.5
8411,2007,,1.07
8415,2016,4.76,0.56
8415,2015,2.92,0.35
8415,2014,6.11,0.72
8415,2013,2.98,0.32
8415,2012,3.02,0.3
8415,2011,3.9,0.39
8415,2010,0.46,0.05
8415,2009,1.94,0.21
8415,2008,2.5,0.25
8415,2007,,-0.05
8416,2016,24.46,7.7
8416,2015,27.57,8.11
8416,2014,26.84,7.24
8416,2013,25.05,6.18
8416,2012,22.57,5.21
8416,2011,35.24,6.84
8416,2010,42.03,7.57
8416,2009,34.44,4.92
8416,2008,18.5,3.43
8416,2007,,1.33
8416,2006,,1.1
8416,2005,,0.11
8418,2016,-5.03,-1.29
8418,2015,-8.54,-2.41
8418,2014,1.25,0.38
8418,2013,2.88,0.87
8418,2012,1.84,0.56
8418,2011,13.52,4.4
8418,2010,6.29,1.73
8418,2009,15.97,4.03
8418,2008,,6
8420,2016,13.76,2.16
8420,2015,17.48,2.46
8420,2014,3.82,0.5
8420,2013,13.24,1.53
8420,2012,3.25,0.34
8420,2011,-17.41,-2.02
8420,2010,16.63,2.04
8420,2009,11.31,1.22
8420,2008,4.15,0.42
8420,2007,0.08,0.01
8420,2006,,-0.21
8421,2016,17.12,1.83
8421,2015,1.04,0.81
8421,2014,-24.78,-2.81
8421,2013,-9.24,-0.96
8421,2012,4.62,0.76
8421,2011,7.24,1.09
8421,2010,23.8,3.26
8421,2009,17.69,2.01
8421,2008,1.81,0.16
8421,2007,4.54,0.42
8421,2006,8.59,0.62
8421,2005,,-3.75
8422,2016,28.09,13.23
8422,2015,25.8,11.32
8422,2014,22.72,9.43
8422,2013,27.94,11.46
8422,2012,33.25,13.37
8422,2011,45,13.03
8422,2010,47.87,6.48
8422,2009,70.37,14.27
8422,2008,5.58,0.73
8422,2007,17.67,2.6
8422,2006,25.4,4
8422,2005,,2.78
8423,2016,-2.11,-0.31
8423,2015,8.23,1.33
8423,2014,7.51,1.26
8423,2013,10.86,1.79
8423,2012,14.51,2.08
8423,2011,12.48,1.49
8423,2010,12.3,1.89
8423,2009,14.44,1.31
8423,2008,14.3,1.2
8423,2007,,0.9
8424,2016,13.68,3.4
8424,2015,15.82,3.76
8424,2014,18.41,4.02
8424,2013,18.24,3.81
8424,2012,18.36,3.88
8424,2011,19.91,3.56
8424,2010,32.57,4.88
8424,2009,21.52,2.6
8424,2008,27.4,0.17
8424,2007,,-0.3
8424,2002,-1.26,-0.09
8424,2001,0.19,0.01
8424,2000,0.68,0.05
8426,2016,28.87,6.08
8426,2015,15.43,3.26
8426,2014,20.26,4.05
8426,2013,28.34,5.48
8426,2012,23.05,4.05
8426,2011,29.76,4.38
8426,2010,47.26,4.28
8426,2009,88.49,4.5
8426,2008,,1.33
8427,2016,18.71,8.16
8427,2015,10.34,4.28
8427,2014,-0.44,-0.18
8427,2013,5.24,2.14
8427,2012,9.98,4.02
8427,2011,19.43,8.96
8427,2010,26.61,10.9
8427,2009,27.91,11.1
8427,2008,,4.95
8429,2016,15.82,5.79
8429,2015,18.16,7.69
8429,2014,21.93,8.36
8429,2013,24.5,7.89
8429,2012,33.86,8.84
8429,2011,30.4,7.3
8429,2010,42.69,6.75
8429,2009,,7.18
8431,2016,-10.48,-2.5
8431,2015,-8.24,-1.99
8431,2014,7.86,1.96
8431,2013,3.34,0.8
8431,2012,4.81,1.13
8431,2011,0.06,0.01
8431,2010,7.51,1.68
8431,2009,12.38,3.13
8431,2008,,-20.42
8432,2016,10.04,3.68
8432,2015,7,2.16
8432,2014,7.29,1.94
8432,2013,10.69,2.87
8432,2012,16.85,4.22
8432,2011,29.39,6.02
8432,2010,41.17,7.99
8432,2009,53.78,5.38
8432,2008,,3.83
8433,2016,28.28,7.11
8433,2015,29.02,6.75
8433,2014,19.15,4.01
8433,2013,17.23,3.03
8433,2012,9.56,1.65
8433,2011,17.91,2.72
8433,2010,50.51,7.92
8433,2009,-1.83,-0.18
8433,2008,,0.13
8435,2016,12.79,2.98
8435,2015,13.01,3.09
8435,2014,13.61,3.27
8435,2013,15.43,3.7
8435,2012,15.69,3.68
8435,2011,16.78,3.44
8435,2010,25,4.95
8435,2009,21.86,5.33
8435,2008,19.72,6.87
8435,2007,21.51,6.73
8435,2006,,5.78
8436,2016,20.39,6.9
